#source_node	source_class	dest_node	dest_class	edge_class
34755	R	35307	R	R->R
34755	R	35308	R	R->R
34755	R	35309	R	R->R
34755	R	35310	R	R->R
34755	R	35311	R	R->R
34755	R	35312	R	R->R
34755	R	35313	R	R->R
34755	R	35314	R	R->R
34755	R	35315	R	R->R
34755	R	35316	R	R->R
34755	R	35317	R	R->R
34755	R	35318	R	R->R
34755	R	35319	R	R->R
34755	R	35320	R	R->R
34755	R	35321	R	R->R
34755	R	35322	R	R->R
34755	R	35323	R	R->R
34755	R	35324	R	R->R
34755	R	35325	R	R->R
34755	R	35326	R	R->R
34755	R	35327	R	R->R
34755	R	35328	R	R->R
34755	R	35329	R	R->R
34755	R	35330	R	R->R
34755	R	35331	R	R->R
34755	R	35332	R	R->R
34755	R	35333	R	R->R
34755	R	35334	R	R->R
34755	R	35335	R	R->R
34755	R	35336	R	R->R
34755	R	35337	R	R->R
34755	R	35338	R	R->R
34755	R	35339	R	R->R
34755	R	35340	R	R->R
34755	R	35341	R	R->R
34755	R	35342	R	R->R
34755	R	35343	R	R->R
34755	R	35344	R	R->R
34755	R	35345	R	R->R
34755	R	35346	R	R->R
34755	R	35347	R	R->R
34755	R	35348	R	R->R
34755	R	35349	R	R->R
34755	R	35350	R	R->R
34755	R	35351	R	R->R
34755	R	35352	R	R->R
34755	R	35353	R	R->R
34755	R	35354	R	R->R
34755	R	35355	R	R->R
34755	R	35356	R	R->R
34755	R	35357	R	R->R
34755	R	35358	R	R->R
34755	R	35359	R	R->R
34755	R	35360	R	R->R
34755	R	35361	R	R->R
34755	R	35362	R	R->R
34755	R	35363	R	R->R
34755	R	35364	R	R->R
34755	R	35365	R	R->R
34755	R	35366	R	R->R
34755	R	35367	R	R->R
34755	R	35368	R	R->R
34755	R	35369	R	R->R
34755	R	35370	R	R->R
34755	R	35371	R	R->R
34755	R	35372	R	R->R
34755	R	35373	R	R->R
34755	R	35374	R	R->R
34755	R	35375	R	R->R
34755	R	35376	R	R->R
34755	R	35377	R	R->R
34755	R	35378	R	R->R
34755	R	35379	R	R->R
34755	R	35380	R	R->R
34755	R	35381	R	R->R
34755	R	35382	R	R->R
34755	R	35383	R	R->R
34755	R	35384	R	R->R
34755	R	35385	R	R->R
34755	R	35386	R	R->R
34755	R	35387	R	R->R
34755	R	35388	R	R->R
34755	R	35389	R	R->R
34755	R	35390	R	R->R
34755	R	35391	R	R->R
34755	R	35392	R	R->R
34755	R	35393	R	R->R
34755	R	35394	R	R->R
34755	R	35395	R	R->R
34755	R	35396	R	R->R
34755	R	35397	R	R->R
34755	R	35398	R	R->R
34755	R	35399	R	R->R
34755	R	35400	R	R->R
34755	R	35401	R	R->R
34755	R	35402	R	R->R
34755	R	35403	R	R->R
34755	R	35404	R	R->R
34755	R	35405	R	R->R
34755	R	35406	R	R->R
34755	R	35407	R	R->R
34755	R	35408	R	R->R
34755	R	35409	R	R->R
34755	R	35410	R	R->R
34755	R	35411	R	R->R
34755	R	35412	R	R->R
34755	R	35413	R	R->R
34755	R	35414	R	R->R
34755	R	35415	R	R->R
34755	R	35416	R	R->R
34755	R	35417	R	R->R
34755	R	35418	R	R->R
34755	R	35419	R	R->R
34755	R	35420	R	R->R
34755	R	35421	R	R->R
34755	R	35422	R	R->R
34755	R	35423	R	R->R
34755	R	35424	R	R->R
34755	R	35425	R	R->R
34755	R	35426	R	R->R
34755	R	35427	R	R->R
34755	R	35428	R	R->R
34755	R	35429	R	R->R
34755	R	35430	R	R->R
34755	R	35431	R	R->R
34755	R	35432	R	R->R
34755	R	35433	R	R->R
34755	R	35434	R	R->R
34755	R	35435	R	R->R
34755	R	35436	R	R->R
34755	R	35437	R	R->R
34755	R	35438	R	R->R
34755	R	35439	R	R->R
34755	R	35440	R	R->R
34755	R	35441	R	R->R
34755	R	35442	R	R->R
34755	R	35443	R	R->R
34755	R	35444	R	R->R
34755	R	35445	R	R->R
34755	R	35446	R	R->R
34755	R	35447	R	R->R
34755	R	35448	R	R->R
34755	R	35449	R	R->R
34755	R	35450	R	R->R
34755	R	35451	R	R->R
34755	R	35452	R	R->R
34755	R	35453	R	R->R
34755	R	35454	R	R->R
34755	R	35455	R	R->R
34755	R	35456	R	R->R
34755	R	35457	R	R->R
34755	R	35458	R	R->R
34755	R	35459	R	R->R
34755	R	35460	R	R->R
34755	R	35461	R	R->R
34755	R	35462	R	R->R
34755	R	35463	R	R->R
34755	R	35464	R	R->R
34755	R	35465	R	R->R
34755	R	35466	R	R->R
34755	R	35467	R	R->R
34755	R	35468	R	R->R
34755	R	35469	R	R->R
34755	R	35470	R	R->R
34755	R	35471	R	R->R
34755	R	35472	R	R->R
34755	R	35473	R	R->R
34755	R	35474	R	R->R
34755	R	35475	R	R->R
34755	R	35476	R	R->R
34755	R	35477	R	R->R
34755	R	35478	R	R->R
34755	R	35479	R	R->R
34755	R	35480	R	R->R
34755	R	35481	R	R->R
34755	R	35482	R	R->R
34755	R	35483	R	R->R
34755	R	35484	R	R->R
34755	R	35485	R	R->R
34755	R	35486	R	R->R
34755	R	35487	R	R->R
34755	R	35488	R	R->R
34755	R	35489	R	R->R
34755	R	35490	R	R->R
34755	R	35491	R	R->R
34755	R	35492	R	R->R
34755	R	35493	R	R->R
34755	R	35494	R	R->R
34755	R	35495	R	R->R
34755	R	35496	R	R->R
34755	R	35497	R	R->R
34755	R	35498	R	R->R
34755	R	35499	R	R->R
34755	R	35500	R	R->R
34755	R	35501	R	R->R
34755	R	35502	R	R->R
34755	R	35503	R	R->R
34755	R	35504	R	R->R
34755	R	35505	R	R->R
34755	R	35506	R	R->R
34755	R	35507	R	R->R
34755	R	35508	R	R->R
34755	R	35509	R	R->R
34755	R	35510	R	R->R
34755	R	35511	R	R->R
34755	R	35512	R	R->R
34755	R	35513	R	R->R
34755	R	35514	R	R->R
34755	R	35515	R	R->R
34755	R	35516	R	R->R
34755	R	35517	R	R->R
34755	R	35518	R	R->R
34755	R	35519	R	R->R
34755	R	35520	R	R->R
34755	R	35521	R	R->R
34755	R	35522	R	R->R
34755	R	35523	R	R->R
34755	R	35524	R	R->R
34755	R	35525	R	R->R
34755	R	35526	R	R->R
34755	R	35527	R	R->R
34755	R	35528	R	R->R
34755	R	35529	R	R->R
34755	R	35530	R	R->R
34755	R	35531	R	R->R
34755	R	35532	R	R->R
34755	R	35533	R	R->R
34755	R	35534	R	R->R
34755	R	35535	R	R->R
34755	R	35536	R	R->R
34755	R	35537	R	R->R
34755	R	35538	R	R->R
34755	R	35539	R	R->R
34755	R	35540	R	R->R
34755	R	35541	R	R->R
34755	R	35542	R	R->R
34755	R	35543	R	R->R
34755	R	35544	R	R->R
34755	R	35545	R	R->R
34755	R	35546	R	R->R
34755	R	35547	R	R->R
34755	R	35548	R	R->R
34755	R	35549	R	R->R
34755	R	35550	R	R->R
34755	R	35551	R	R->R
34755	R	35552	R	R->R
34755	R	35553	R	R->R
34755	R	35554	R	R->R
34755	R	35555	R	R->R
34755	R	35556	R	R->R
34755	R	35557	R	R->R
34755	R	35558	R	R->R
34755	R	34755	R	R->R
34755	R	35559	R	R->R
34755	R	35560	R	R->R
34755	R	35561	R	R->R
34755	R	35562	R	R->R
34755	R	35563	R	R->R
34755	R	35564	R	R->R
34755	R	35565	R	R->R
34755	R	35566	R	R->R
34755	R	35567	R	R->R
34755	R	35568	R	R->R
34755	R	35569	R	R->R
34755	R	35570	R	R->R
34755	R	35571	R	R->R
34755	R	35572	R	R->R
34755	R	35573	R	R->R
34755	R	35574	R	R->R
34755	R	35575	R	R->R
34755	R	35576	R	R->R
34755	R	35577	R	R->R
34755	R	35578	R	R->R
34755	R	35579	R	R->R
34755	R	35580	R	R->R
34755	R	35581	R	R->R
34755	R	35582	R	R->R
34755	R	35583	R	R->R
34755	R	35584	R	R->R
34755	R	35585	R	R->R
34755	R	35586	R	R->R
34755	R	35587	R	R->R
34755	R	35588	R	R->R
34755	R	35589	R	R->R
34755	R	35590	R	R->R
34755	R	35591	R	R->R
34755	R	35592	R	R->R
34755	R	35593	R	R->R
34755	R	35594	R	R->R
34755	R	35595	R	R->R
34755	R	35596	R	R->R
34755	R	35597	R	R->R
34755	R	35598	R	R->R
34755	R	35599	R	R->R
34755	R	35600	R	R->R
34755	R	35601	R	R->R
34755	R	35602	R	R->R
34755	R	35603	R	R->R
34755	R	35604	R	R->R
34755	R	35605	R	R->R
34755	R	35606	R	R->R
34755	R	35607	R	R->R
34755	R	35608	R	R->R
34755	R	35609	R	R->R
34755	R	35610	R	R->R
34755	R	35611	R	R->R
34755	R	35612	R	R->R
34755	R	35613	R	R->R
34755	R	35614	R	R->R
34755	R	35615	R	R->R
34755	R	35616	R	R->R
34755	R	35617	R	R->R
34755	R	35618	R	R->R
34755	R	35619	R	R->R
34755	R	35620	R	R->R
34755	R	35621	R	R->R
34755	R	35622	R	R->R
34755	R	35623	R	R->R
34755	R	35624	R	R->R
34755	R	35625	R	R->R
34755	R	35626	R	R->R
34755	R	35627	R	R->R
34755	R	35628	R	R->R
34755	R	35629	R	R->R
34755	R	35630	R	R->R
34755	R	35631	R	R->R
34755	R	35632	R	R->R
34755	R	35633	R	R->R
34755	R	35634	R	R->R
34755	R	35635	R	R->R
34755	R	35636	R	R->R
34755	R	35637	R	R->R
34755	R	35638	R	R->R
34755	R	35639	R	R->R
34755	R	35640	R	R->R
34755	R	35641	R	R->R
34755	R	35642	R	R->R
34755	R	35643	R	R->R
34755	R	35644	R	R->R
34755	R	35645	R	R->R
34755	R	35646	R	R->R
34755	R	35647	R	R->R
34755	R	35648	R	R->R
34755	R	35649	R	R->R
34755	R	35650	R	R->R
34755	R	35651	R	R->R
34755	R	35652	R	R->R
34755	R	35653	R	R->R
34755	R	35654	R	R->R
34755	R	35655	R	R->R
34755	R	35656	R	R->R
34755	R	35657	R	R->R
34755	R	35658	R	R->R
34755	R	35659	R	R->R
34755	R	35660	R	R->R
34755	R	35661	R	R->R
34755	R	35662	R	R->R
34755	R	35663	R	R->R
34755	R	35664	R	R->R
34755	R	35665	R	R->R
34755	R	35666	R	R->R
34755	R	35667	R	R->R
34755	R	35668	R	R->R
34755	R	35669	R	R->R
34755	R	35670	R	R->R
34755	R	35671	R	R->R
34755	R	35672	R	R->R
34755	R	35673	R	R->R
34755	R	35674	R	R->R
34755	R	35675	R	R->R
34755	R	35676	R	R->R
34755	R	35677	R	R->R
34755	R	35678	R	R->R
34755	R	35679	R	R->R
34755	R	35680	R	R->R
34755	R	35681	R	R->R
34755	R	35682	R	R->R
34755	R	35683	R	R->R
34755	R	35684	R	R->R
34755	R	35685	R	R->R
34755	R	35686	R	R->R
34755	R	35687	R	R->R
34755	R	35688	R	R->R
34755	R	35689	R	R->R
34755	R	35690	R	R->R
34755	R	35691	R	R->R
34755	R	35692	R	R->R
34755	R	35693	R	R->R
34755	R	35694	R	R->R
34755	R	35695	R	R->R
34755	R	35696	R	R->R
34755	R	35697	R	R->R
34755	R	35698	R	R->R
34755	R	35699	R	R->R
34755	R	35700	R	R->R
34755	R	35701	R	R->R
34755	R	35702	R	R->R
34755	R	35703	R	R->R
34755	R	35704	R	R->R
34755	R	35705	R	R->R
34755	R	35706	R	R->R
34755	R	35707	R	R->R
34755	R	35708	R	R->R
34755	R	35709	R	R->R
34755	R	35710	R	R->R
34755	R	35711	R	R->R
34755	R	35712	R	R->R
34755	R	35713	R	R->R
34755	R	35714	R	R->R
34755	R	35715	R	R->R
34755	R	35716	R	R->R
34755	R	35717	R	R->R
34755	R	35718	R	R->R
34755	R	35719	R	R->R
34755	R	35720	R	R->R
34755	R	35721	R	R->R
34755	R	35722	R	R->R
34755	R	35723	R	R->R
34755	R	35724	R	R->R
34755	R	35725	R	R->R
34755	R	35726	R	R->R
34755	R	35727	R	R->R
34755	R	35728	R	R->R
34755	R	35729	R	R->R
34755	R	35730	R	R->R
34755	R	35731	R	R->R
34755	R	35732	R	R->R
34755	R	35733	R	R->R
34755	R	35734	R	R->R
34755	R	35735	R	R->R
34755	R	35736	R	R->R
34755	R	35737	R	R->R
34755	R	35738	R	R->R
34755	R	35739	R	R->R
34755	R	35740	R	R->R
34755	R	35741	R	R->R
34755	R	35742	R	R->R
34755	R	35743	R	R->R
34755	R	35744	R	R->R
34755	R	35745	R	R->R
34755	R	35746	R	R->R
34755	R	35747	R	R->R
34755	R	35748	R	R->R
34755	R	35749	R	R->R
34755	R	35750	R	R->R
34755	R	35751	R	R->R
35752	R	4075	U	R-U
4075	U	35753	R	U-R
4075	U	35754	R	U-R
4075	U	35755	R	U-R
4075	U	35756	R	U-R
4075	U	35757	R	U-R
4075	U	35752	R	U-R
4075	U	35758	R	U-R
4075	U	35759	R	U-R
4075	U	35760	R	U-R
4075	U	35761	R	U-R
4075	U	35762	R	U-R
4075	U	35763	R	U-R
4075	U	35764	R	U-R
4075	U	35765	R	U-R
4075	U	35766	R	U-R
4075	U	35767	R	U-R
4075	U	35768	R	U-R
4075	U	35769	R	U-R
4075	U	35770	R	U-R
35752	R	35771	R	R->R
35752	R	35772	R	R->R
35752	R	35773	R	R->R
35752	R	35774	R	R->R
35752	R	35775	R	R->R
35752	R	35776	R	R->R
35752	R	35777	R	R->R
35752	R	35778	R	R->R
35752	R	35779	R	R->R
35752	R	35780	R	R->R
35752	R	35781	R	R->R
35752	R	35782	R	R->R
35752	R	35783	R	R->R
35752	R	35784	R	R->R
35752	R	35785	R	R->R
35752	R	35786	R	R->R
35752	R	35787	R	R->R
35752	R	35788	R	R->R
35752	R	35789	R	R->R
35752	R	35790	R	R->R
35752	R	35791	R	R->R
35752	R	35792	R	R->R
35752	R	35793	R	R->R
35752	R	35794	R	R->R
35752	R	35795	R	R->R
35752	R	35796	R	R->R
35752	R	35797	R	R->R
35752	R	35798	R	R->R
35752	R	35799	R	R->R
35752	R	35800	R	R->R
35752	R	35801	R	R->R
35752	R	35802	R	R->R
35752	R	35803	R	R->R
35752	R	35804	R	R->R
35752	R	35805	R	R->R
35752	R	35806	R	R->R
35752	R	35807	R	R->R
35752	R	35808	R	R->R
35752	R	35809	R	R->R
35752	R	35810	R	R->R
35752	R	35811	R	R->R
35752	R	35812	R	R->R
35752	R	35813	R	R->R
35752	R	35814	R	R->R
35752	R	35815	R	R->R
35752	R	35816	R	R->R
35752	R	35817	R	R->R
35752	R	35818	R	R->R
35752	R	35819	R	R->R
35752	R	35820	R	R->R
35752	R	35821	R	R->R
35752	R	35822	R	R->R
35752	R	35823	R	R->R
35752	R	35824	R	R->R
35752	R	35825	R	R->R
35752	R	35826	R	R->R
35752	R	35827	R	R->R
35752	R	35828	R	R->R
35752	R	35829	R	R->R
35752	R	35830	R	R->R
35752	R	35831	R	R->R
35752	R	35832	R	R->R
35752	R	35833	R	R->R
35752	R	35834	R	R->R
35752	R	35835	R	R->R
35752	R	35836	R	R->R
35752	R	35837	R	R->R
35752	R	35838	R	R->R
35752	R	35839	R	R->R
35752	R	35840	R	R->R
35752	R	35841	R	R->R
35752	R	35842	R	R->R
35752	R	35843	R	R->R
35752	R	35844	R	R->R
35752	R	35845	R	R->R
35752	R	35846	R	R->R
35752	R	35847	R	R->R
35752	R	35848	R	R->R
35752	R	35849	R	R->R
35752	R	35850	R	R->R
35752	R	35851	R	R->R
35752	R	35852	R	R->R
35752	R	35853	R	R->R
35752	R	35854	R	R->R
35752	R	35855	R	R->R
35752	R	35856	R	R->R
35752	R	35857	R	R->R
35752	R	35858	R	R->R
35752	R	35859	R	R->R
35752	R	35860	R	R->R
35752	R	35861	R	R->R
35752	R	35862	R	R->R
35752	R	35863	R	R->R
35752	R	35864	R	R->R
35752	R	35865	R	R->R
35752	R	35866	R	R->R
35752	R	35867	R	R->R
35752	R	35868	R	R->R
35752	R	35869	R	R->R
35752	R	35870	R	R->R
35752	R	35871	R	R->R
35752	R	35872	R	R->R
35752	R	35873	R	R->R
35752	R	35874	R	R->R
35752	R	35875	R	R->R
35752	R	35876	R	R->R
35752	R	35877	R	R->R
35752	R	35878	R	R->R
35752	R	35879	R	R->R
35752	R	35880	R	R->R
35752	R	35881	R	R->R
35752	R	35882	R	R->R
35752	R	35883	R	R->R
35752	R	35884	R	R->R
35752	R	35885	R	R->R
35752	R	35886	R	R->R
35752	R	35887	R	R->R
35752	R	35888	R	R->R
35752	R	35889	R	R->R
35752	R	35890	R	R->R
35752	R	35891	R	R->R
35752	R	35892	R	R->R
35752	R	35893	R	R->R
35752	R	35894	R	R->R
35752	R	35895	R	R->R
35752	R	35896	R	R->R
35752	R	35897	R	R->R
35752	R	35898	R	R->R
35752	R	35899	R	R->R
35752	R	35900	R	R->R
35752	R	35901	R	R->R
35752	R	35902	R	R->R
35752	R	35903	R	R->R
35752	R	35904	R	R->R
35752	R	35905	R	R->R
35752	R	35906	R	R->R
35752	R	35907	R	R->R
35752	R	35908	R	R->R
35752	R	35909	R	R->R
35752	R	35910	R	R->R
35752	R	35911	R	R->R
35752	R	35912	R	R->R
35752	R	35913	R	R->R
35752	R	35914	R	R->R
35752	R	35915	R	R->R
35752	R	35916	R	R->R
35752	R	35917	R	R->R
35752	R	35918	R	R->R
35752	R	35919	R	R->R
35752	R	35920	R	R->R
35752	R	35921	R	R->R
35752	R	35922	R	R->R
35752	R	35923	R	R->R
35752	R	35924	R	R->R
35752	R	35925	R	R->R
35752	R	35926	R	R->R
35752	R	35927	R	R->R
35752	R	35928	R	R->R
35752	R	35929	R	R->R
35752	R	35930	R	R->R
35752	R	35931	R	R->R
35752	R	35932	R	R->R
35752	R	35933	R	R->R
35752	R	35934	R	R->R
35752	R	35935	R	R->R
35752	R	35936	R	R->R
35752	R	35937	R	R->R
35752	R	35938	R	R->R
35752	R	35939	R	R->R
35752	R	35940	R	R->R
35752	R	35941	R	R->R
35752	R	35942	R	R->R
35752	R	35943	R	R->R
35752	R	35944	R	R->R
35752	R	35945	R	R->R
35752	R	35946	R	R->R
35752	R	35752	R	R->R
35752	R	35947	R	R->R
35752	R	35948	R	R->R
35752	R	35949	R	R->R
35752	R	35950	R	R->R
35752	R	35951	R	R->R
35752	R	35952	R	R->R
35752	R	35953	R	R->R
35752	R	35954	R	R->R
35752	R	35955	R	R->R
35752	R	35956	R	R->R
35752	R	35957	R	R->R
35752	R	35958	R	R->R
35752	R	35959	R	R->R
35752	R	35960	R	R->R
35752	R	35961	R	R->R
35752	R	35962	R	R->R
35752	R	35963	R	R->R
35752	R	35964	R	R->R
35752	R	35965	R	R->R
35752	R	35966	R	R->R
4075	U	4076	U	U->U
4075	U	4077	U	U->U
4075	U	4078	U	U->U
4075	U	4079	U	U->U
4076	U	4075	U	U->U
4077	U	4075	U	U->U
4078	U	4075	U	U->U
4079	U	4075	U	U->U
35967	R	4080	U	R-U
4080	U	35968	R	U-R
4080	U	35969	R	U-R
4080	U	35970	R	U-R
4080	U	35971	R	U-R
4080	U	35972	R	U-R
4080	U	35973	R	U-R
4080	U	35974	R	U-R
4080	U	35975	R	U-R
4080	U	384	U	U->U
4080	U	4081	U	U->U
4080	U	4082	U	U->U
4080	U	4083	U	U->U
4080	U	4084	U	U->U
4080	U	4085	U	U->U
4080	U	4086	U	U->U
4080	U	4087	U	U->U
4080	U	4088	U	U->U
4080	U	4089	U	U->U
4080	U	4090	U	U->U
4080	U	4091	U	U->U
4080	U	4092	U	U->U
4080	U	4093	U	U->U
4080	U	4094	U	U->U
4080	U	4095	U	U->U
4080	U	4096	U	U->U
4080	U	4097	U	U->U
4080	U	4098	U	U->U
4080	U	4099	U	U->U
4080	U	4100	U	U->U
4080	U	4101	U	U->U
4080	U	4102	U	U->U
4080	U	4103	U	U->U
4080	U	4104	U	U->U
4080	U	4105	U	U->U
4080	U	4106	U	U->U
4080	U	4107	U	U->U
4080	U	4108	U	U->U
4080	U	4109	U	U->U
4080	U	4110	U	U->U
4080	U	4111	U	U->U
4080	U	4112	U	U->U
4080	U	4113	U	U->U
4080	U	4114	U	U->U
4080	U	4115	U	U->U
4116	U	4080	U	U->U
4117	U	4080	U	U->U
4118	U	4080	U	U->U
4085	U	4080	U	U->U
4119	U	4080	U	U->U
4086	U	4080	U	U->U
4120	U	4080	U	U->U
4121	U	4080	U	U->U
4122	U	4080	U	U->U
4123	U	4080	U	U->U
4124	U	4080	U	U->U
4125	U	4080	U	U->U
4092	U	4080	U	U->U
4093	U	4080	U	U->U
4126	U	4080	U	U->U
4094	U	4080	U	U->U
4127	U	4080	U	U->U
4128	U	4080	U	U->U
4129	U	4080	U	U->U
4096	U	4080	U	U->U
4130	U	4080	U	U->U
4131	U	4080	U	U->U
4102	U	4080	U	U->U
4101	U	4080	U	U->U
4103	U	4080	U	U->U
4104	U	4080	U	U->U
4105	U	4080	U	U->U
4132	U	4080	U	U->U
4110	U	4080	U	U->U
4133	U	4080	U	U->U
4134	U	4080	U	U->U
4135	U	4080	U	U->U
35976	R	4136	U	R-U
4136	U	35977	R	U-R
4136	U	35978	R	U-R
4136	U	35979	R	U-R
4136	U	35980	R	U-R
4136	U	35981	R	U-R
4136	U	35982	R	U-R
35983	R	4137	U	R-U
4137	U	35984	R	U-R
4137	U	35985	R	U-R
4137	U	35986	R	U-R
4137	U	35987	R	U-R
4137	U	4138	U	U->U
4137	U	4139	U	U->U
4138	U	4137	U	U->U
4139	U	4137	U	U->U
35988	R	4140	U	R-U
4140	U	35989	R	U-R
4140	U	35990	R	U-R
4140	U	35991	R	U-R
4140	U	35992	R	U-R
4140	U	35993	R	U-R
4140	U	35994	R	U-R
4140	U	35995	R	U-R
4140	U	35988	R	U-R
4140	U	35996	R	U-R
4140	U	35997	R	U-R
4140	U	4141	U	U->U
4140	U	4142	U	U->U
4143	U	4140	U	U->U
35998	R	4144	U	R-U
4144	U	35999	R	U-R
4144	U	36000	R	U-R
4144	U	36001	R	U-R
4144	U	36002	R	U-R
4144	U	36003	R	U-R
4144	U	36004	R	U-R
4144	U	36005	R	U-R
4144	U	36006	R	U-R
4144	U	36007	R	U-R
4144	U	36008	R	U-R
4144	U	36009	R	U-R
4144	U	36010	R	U-R
4144	U	36011	R	U-R
4144	U	36012	R	U-R
4144	U	36013	R	U-R
4144	U	36014	R	U-R
4144	U	36015	R	U-R
4144	U	36016	R	U-R
4144	U	36017	R	U-R
4144	U	36018	R	U-R
4144	U	35998	R	U-R
4144	U	36019	R	U-R
4144	U	36020	R	U-R
4144	U	36021	R	U-R
35998	R	36022	R	R->R
35998	R	36023	R	R->R
35998	R	35998	R	R->R
35998	R	36024	R	R->R
35998	R	36025	R	R->R
35998	R	36026	R	R->R
4144	U	4145	U	U->U
4144	U	4146	U	U->U
4144	U	4147	U	U->U
4145	U	4144	U	U->U
4146	U	4144	U	U->U
4147	U	4144	U	U->U
36027	R	4148	U	R-U
4148	U	36028	R	U-R
4148	U	36029	R	U-R
4148	U	36030	R	U-R
4148	U	36031	R	U-R
4148	U	36032	R	U-R
4148	U	36033	R	U-R
4148	U	36034	R	U-R
36027	R	36027	R	R->R
36027	R	36035	R	R->R
36027	R	36036	R	R->R
4148	U	4149	U	U->U
4148	U	1815	U	U->U
4148	U	4150	U	U->U
4148	U	442	U	U->U
4148	U	4151	U	U->U
4148	U	4152	U	U->U
4148	U	4153	U	U->U
4148	U	4154	U	U->U
4148	U	880	U	U->U
4148	U	4155	U	U->U
4148	U	4156	U	U->U
4148	U	4157	U	U->U
4148	U	4158	U	U->U
4148	U	4159	U	U->U
4148	U	4160	U	U->U
4148	U	4161	U	U->U
4148	U	462	U	U->U
4148	U	4162	U	U->U
4148	U	4163	U	U->U
4148	U	4164	U	U->U
4148	U	4165	U	U->U
4148	U	4166	U	U->U
4148	U	4167	U	U->U
4148	U	4168	U	U->U
4148	U	2575	U	U->U
4148	U	4169	U	U->U
4159	U	4148	U	U->U
4170	U	4148	U	U->U
2659	U	4148	U	U->U
4171	U	4148	U	U->U
4172	U	4148	U	U->U
4173	U	4148	U	U->U
4174	U	4148	U	U->U
4155	U	4148	U	U->U
4175	U	4148	U	U->U
4157	U	4148	U	U->U
36037	R	4176	U	R-U
4176	U	36037	R	U-R
4176	U	36038	R	U-R
4176	U	36039	R	U-R
4176	U	36040	R	U-R
4176	U	36041	R	U-R
4176	U	4177	U	U->U
4176	U	4178	U	U->U
4176	U	4179	U	U->U
4176	U	4180	U	U->U
4176	U	4181	U	U->U
4176	U	4182	U	U->U
4176	U	4183	U	U->U
4176	U	4184	U	U->U
4180	U	4176	U	U->U
4185	U	4176	U	U->U
4184	U	4176	U	U->U
4179	U	4176	U	U->U
36042	R	4186	U	R-U
4186	U	36043	R	U-R
4186	U	36044	R	U-R
4186	U	36045	R	U-R
4186	U	36046	R	U-R
4186	U	36047	R	U-R
4186	U	36048	R	U-R
4186	U	36049	R	U-R
4186	U	36050	R	U-R
4186	U	36051	R	U-R
4186	U	36052	R	U-R
4186	U	36053	R	U-R
4186	U	36054	R	U-R
4186	U	36055	R	U-R
4186	U	36056	R	U-R
4186	U	36057	R	U-R
4186	U	36058	R	U-R
4186	U	36059	R	U-R
4186	U	36042	R	U-R
4186	U	36060	R	U-R
4186	U	36061	R	U-R
4186	U	36062	R	U-R
4186	U	36063	R	U-R
4186	U	36064	R	U-R
4186	U	36065	R	U-R
4186	U	36066	R	U-R
4186	U	36067	R	U-R
4186	U	36068	R	U-R
4186	U	36069	R	U-R
4186	U	36070	R	U-R
4186	U	36071	R	U-R
4186	U	36072	R	U-R
36042	R	36073	R	R->R
36042	R	36074	R	R->R
36042	R	36075	R	R->R
36042	R	36076	R	R->R
36042	R	36077	R	R->R
36042	R	36078	R	R->R
36042	R	36079	R	R->R
36042	R	36080	R	R->R
36042	R	36042	R	R->R
4186	U	4187	U	U->U
4186	U	4188	U	U->U
4186	U	4189	U	U->U
4186	U	4190	U	U->U
4187	U	4186	U	U->U
4188	U	4186	U	U->U
4189	U	4186	U	U->U
4190	U	4186	U	U->U
36081	R	4191	U	R-U
4191	U	36082	R	U-R
4191	U	36083	R	U-R
4191	U	36084	R	U-R
4191	U	36085	R	U-R
4191	U	36086	R	U-R
4191	U	36087	R	U-R
4191	U	36088	R	U-R
4191	U	36089	R	U-R
4191	U	36090	R	U-R
4191	U	36091	R	U-R
4191	U	36081	R	U-R
4191	U	36092	R	U-R
4191	U	36093	R	U-R
4191	U	36094	R	U-R
4191	U	36095	R	U-R
4191	U	36096	R	U-R
4191	U	36097	R	U-R
4191	U	36098	R	U-R
4191	U	36099	R	U-R
4191	U	36100	R	U-R
4191	U	36101	R	U-R
4191	U	36102	R	U-R
4191	U	36103	R	U-R
4191	U	36104	R	U-R
4191	U	36105	R	U-R
4191	U	36106	R	U-R
4191	U	36107	R	U-R
4191	U	36108	R	U-R
4191	U	36109	R	U-R
4191	U	36110	R	U-R
4191	U	36111	R	U-R
36081	R	36112	R	R->R
36081	R	36113	R	R->R
36081	R	36081	R	R->R
36081	R	36114	R	R->R
36081	R	36115	R	R->R
36081	R	36116	R	R->R
4191	U	4192	U	U->U
4191	U	4193	U	U->U
4191	U	4194	U	U->U
4191	U	4195	U	U->U
4191	U	4196	U	U->U
4191	U	4197	U	U->U
4191	U	4198	U	U->U
4191	U	4199	U	U->U
4191	U	4200	U	U->U
4191	U	4201	U	U->U
4191	U	4202	U	U->U
4191	U	4203	U	U->U
4191	U	4204	U	U->U
4191	U	4205	U	U->U
4191	U	4206	U	U->U
4191	U	4207	U	U->U
4191	U	4208	U	U->U
4191	U	4209	U	U->U
4191	U	4210	U	U->U
4191	U	4211	U	U->U
4192	U	4191	U	U->U
4193	U	4191	U	U->U
4194	U	4191	U	U->U
4195	U	4191	U	U->U
4196	U	4191	U	U->U
4197	U	4191	U	U->U
4198	U	4191	U	U->U
4199	U	4191	U	U->U
4200	U	4191	U	U->U
4201	U	4191	U	U->U
4202	U	4191	U	U->U
